"id_che300","id_souhu"
"14505","123455"
"14506","123457"
"14507","123456"
"14508","123499"
"14509","123500"
"14510","123501"
"14511","123503"
"14512","123505"
"14513","123506"
"14514","119396"
"14515","120450"
"14516","120449"
"14518","117334"
"14519","117333"
"14520","117332"
"14521","117331"
"14522","117330"
"14523","117329"
"14524","120889"
"14525","120890"
"14526","120891"
"14527","120892"
"14528","120893"
"14529","114807"
"14530","114808"
"14531","114809"
"14532","114810"
"14533","120889"
"14534","120890"
"14535","120891"
"14536","120892"
"14537","120893"
"14538","114807"
"14539","114808"
"14540","114809"
"14541","114810"
"14542","119187"
"14543","119186"
"14544","119185"
"14545","119184"
"14546","114423"
"14547","114423"
"14548","114424"
"14550","114425"
"14553","114426"
"14554","113098"
"14555","113099"
"14556","112650"
"14557","112797"
"14558","112798"
"14559","112895"
"14560","112896"
"14561","118035"
"14562","118034"
"14563","118033"
"14564","118032"
"14565","118031"
"14566","115115"
"14567","115116"
"14568","115117"
"14570","115116"
"14571","118819"
"14572","118818"
"14573","118817"
"14574","118818"
"14575","115101"
"14576","115102"
"14577","115103"
"14578","115104"
"14579","115105"
"14580","119187"
"14581","119185"
"14582","119184"
"14583","114423"
"14584","114423"
"14586","114424"
"14587","114425"
"14590","114426"
"14591","113098"
"14592","113099"
"14593","113100"
"14594","113101"
"14595","113433"
"14596","113434"
"14597","117579"
"14598","117578"
"14599","117577"
"14600","117576"
"14601","117575"
"14602","117574"
"14603","113817"
"14604","113816"
"14606","113818"
"14607","113819"
"14609","102688"
"14610","119374"
"14611","119375"
"14612","119378"
"14613","119377"
"14614","119379"
"14615","119380"
"14616","102410"
"14617","102420"
"14618","102410"
"14619","102424"
"14620","102419"
"14621","102422"
"14622","102395"
"14623","102409"
"14624","102397"
"14625","102394"
"14626","102404"
"14627","102393"
"14628","102399"
"14629","102400"
"14631","102385"
"14632","102385"
"14633","102389"
"14634","102389"
"14635","102391"
"14636","102391"
"14637","102386"
"14638","102390"
"14639","102392"
"14641","102388"
"14643","102387"
"14644","102379"
"14645","102380"
"14648","102374"
"14649","102372"
"14651","119079"
"14652","119078"
"14653","119077"
"14654","119076"
"14655","119075"
"14656","115118"
"14657","115119"
"14658","115120"
"14661","115118"
"14662","115121"
"14663","115122"
"14664","115123"
"14667","113730"
"14668","113720"
"14669","113075"
"14683","113674"
"14684","113675"
"14685","113676"
"14686","113677"
"14689","113677"
"14690","102648"
"14691","102649"
"14692","102650"
"14693","102659"
"14694","102657"
"14695","102650"
"14696","102645"
"14697","102646"
"14698","102646"
"14699","102646"
"14700","102642"
"14701","102643"
"14702","102644"
"14707","102683"
"14708","102681"
"14709","102682"
"14710","102684"
"14711","102685"
"14712","102676"
"14713","102674"
"14720","102477"
"14721","102478"
"14722","102480"
"14728","102443"
"14729","102444"
"14730","102448"
"14731","102445"
"14732","102458"
"14734","102443"
"14739","102444"
"14740","102446"
"14743","102447"
"14744","102456"
"14745","102459"
"14746","102449"
"14751","102455"
"14752","102457"
"14755","102433"
"14758","102429"
"14759","102426"
"14762","102518"
"14765","102484"
"14766","102514"
"14767","102509"
"14768","102515"
"14772","102493"
"14778","102483"
"14780","102490"
"14781","113541"
"14782","113542"
"14783","113543"
"14784","113544"
"14785","113545"
"14788","102694"
"14789","102695"
"14796","122217"
"14797","122215"
"14798","123855"
"14799","122216"
"14800","122214"
"14801","123856"
"14802","119212"
"14803","119021"
"14804","119211"
"14805","119020"
"14806","124218"
"14807","124220"
"14808","124219"
"14809","124221"
"14810","122213"
"14811","122211"
"14812","123857"
"14813","122212"
"14814","122210"
"14815","123858"
"14816","120179"
"14817","120177"
"14818","120178"
"14819","120176"
"14954","119816"
"14955","119819"
"14956","119818"
"14957","119822"
"14958","119817"
"14959","119821"
"14960","119820"
"14961","119823"
"14962","119620"
"14963","119824"
"14964","119825"
"14965","119612"
"14966","113393"
"14967","113398"
"14968","113374"
"14969","113399"
"14970","113394"
"14971","113396"
"14972","113395"
"14973","113397"
"14974","111384"
"14975","101604"
"14976","101605"
"14977","101609"
"14978","101608"
"14979","101600"
"14984","101597"
"14985","119309"
"14986","119308"
"14987","119307"
"14988","119306"
"14989","123698"
"14990","119305"
"14991","119304"
"14992","116370"
"14993","116371"
"14994","116372"
"14995","116373"
"14996","116374"
"14997","116375"
"14998","114229"
"14999","114230"
"15000","114231"
"15001","114232"
"15002","114233"
"15004","113076"
"15005","111335"
"15006","111336"
"15007","111337"
"15008","111338"
"15009","111339"
"15012","121837"
"15013","121838"
"15014","121840"
"15015","121836"
"15016","121839"
"15017","121841"
"15018","121842"
"15019","116121"
"15020","116122"
"15021","116674"
"15022","116123"
"15023","116124"
"15024","116675"
"15025","116125"
"15026","116126"
"15027","116127"
"15028","116128"
"15029","115517"
"15030","113694"
"15033","111326"
"15034","111327"
"15035","111328"
"15036","111329"
"15037","112942"
"15038","111330"
"15039","111331"
"15041","111333"
"15042","111332"
"15043","101522"
"15044","101531"
"15047","101529"
"15048","101530"
"15049","101523"
"15052","101528"
"15053","101525"
"15054","101524"
"15056","101526"
"15057","101519"
"15058","101518"
"15060","101508"
"15062","101509"
"15063","101510"
"15064","119465"
"15065","119588"
"15066","119464"
"15067","119589"
"15068","119587"
"15069","122218"
"15070","122220"
"15071","122222"
"15072","122224"
"15073","122219"
"15074","122221"
"15075","122223"
"15076","122225"
"15077","114818"
"15078","114820"
"15079","114823"
"15080","114825"
"15081","114819"
"15082","114821"
"15083","114824"
"15084","114822"
"15085","114826"
"15086","114829"
"15087","114827"
"15088","114828"
"15090","111368"
"15092","111369"
"15093","101631"
"15097","111370"
"15098","111373"
"15099","111376"
"15103","111372"
"15104","111375"
"15105","111377"
"15106","111366"
"15107","101632"
"15108","111367"
"15109","101633"
"15110","116261"
"15111","116263"
"15112","116265"
"15113","116262"
"15114","116264"
"15115","116266"
"15116","101497"
"15117","101486"
"15119","101486"
"15120","101489"
"15121","101489"
"15157","118271"
"15158","118270"
"15159","118269"
"15160","118268"
"15161","118267"
"15162","118266"
"15163","118265"
"15164","114234"
"15165","114235"
"15166","114236"
"15167","114237"
"15168","114238"
"15169","114239"
"15170","112736"
"15171","112737"
"15172","112738"
"15173","112739"
"15174","112740"
"15175","115399"
"15176","115400"
"15177","115401"
"15178","115402"
"15179","122390"
"15180","117839"
"15187","101465"
"15188","101451"
"15189","101448"
"15190","101451"
"15191","101448"
"15192","101455"
"15193","101436"
"15194","101436"
"15199","111349"
"15200","111344"
"15201","111342"
"15202","111345"
"15203","111346"
"15204","111347"
"15205","101545"
"15206","101613"
"15207","101615"
"15208","101614"
"15209","101615"
"15210","101617"
"15211","101616"
"15212","121818"
"15213","121815"
"15214","121819"
"15215","121816"
"15216","121820"
"15217","121817"
"15218","120309"
"15219","120309"
"15222","120310"
"15223","120311"
"15226","120312"
"15227","120313"
"15230","115196"
"15231","116386"
"15232","115197"
"15233","116387"
"15234","115198"
"15235","116388"
"15236","115199"
"15237","116385"
"15238","116389"
"15239","115200"
"15240","122702"
"15241","122706"
"15242","122596"
"15245","122703"
"15246","122704"
"15247","122707"
"15248","122708"
"15250","122597"
"15254","122705"
"15255","122598"
"15256","122709"
"15263","104690"
"15265","104678"
"15266","104684"
"15267","104684"
"15268","104684"
"15270","104683"
"15271","104683"
"15272","104683"
"15273","104683"
"15274","104679"
"15276","104688"
"15278","104687"
"15279","104682"
"15280","104682"
"15281","104681"
"15282","104681"
"15283","104681"
"15284","104686"
"15285","104685"
"15288","104680"
"15406","122321"
"15407","122329"
"15408","118923"
"15409","116750"
"15417","122335"
"15418","122334"
"15419","122895"
"15423","122957"
"15425","106242"
"15431","121447"
"15432","121452"
"15444","106192"
"15445","106228"
"15446","106228"
"15447","106224"
"15448","106218"
"15449","106247"
"15451","106246"
"15457","120888"
"15458","120886"
"15459","120887"
"15460","120885"
"15461","120884"
"15462","118515"
"15463","118516"
"15464","117835"
"15465","117835"
"15466","117834"
"15467","117834"
"15469","117831"
"15470","117833"
"15472","117832"
"15473","117832"
"15474","117830"
"15475","117830"
"15476","117829"
"15477","117829"
"15478","115000"
"15479","116946"
"15480","115002"
"15481","116948"
"15482","115001"
"15483","116947"
"15484","115003"
"15485","116949"
"15486","115004"
"15487","116950"
"15488","122852"
"15489","122854"
"15490","122482"
"15491","122484"
"15492","122486"
"15493","122853"
"15494","122855"
"15495","122483"
"15496","122485"
"15497","122487"
"15498","122488"
"15499","119402"
"15500","117289"
"15501","117287"
"15502","119404"
"15503","117285"
"15504","117283"
"15505","117288"
"15506","117286"
"15507","119403"
"15508","117284"
"15509","117282"
"15510","117281"
"15511","114028"
"15512","114638"
"15513","115073"
"15515","114026"
"15516","114029"
"15517","114027"
"15518","114639"
"15520","115074"
"15521","114025"
"15522","114030"
"15523","114031"
"15526","112973"
"15527","112972"
"15528","110811"
"15529","111738"
"15530","111739"
"15531","111742"
"15532","111748"
"15533","120721"
"15534","120720"
"15535","120722"
"15536","120719"
"15537","120718"
"15538","120717"
"15539","117536"
"15540","117535"
"15541","117534"
"15542","117533"
"15543","117532"
"15544","119192"
"15545","119191"
"15546","119190"
"15547","119189"
"15548","119188"
"15549","116977"
"15550","116989"
"15551","116988"
"15552","116978"
"15553","116979"
"15554","118091"
"15555","116980"
"15556","116981"
"15558","113191"
"15559","113193"
"15560","113192"
"15561","113194"
"15562","113195"
"15564","113196"
"15565","113197"
"15566","112940"
"15567","112941"
"15568","111454"
"15569","111462"
"15570","111463"
"15571","111469"
"15587","123149"
"15588","117581"
"15589","116429"
"15590","116431"
"15591","116430"
"15592","116432"
"15593","116819"
"15594","116820"
"15595","116433"
"15596","116434"
"15606","113460"
"15607","113459"
"15608","113461"
"15609","113462"
"15610","113432"
"15611","113382"
"15612","113383"
"15613","113695"
"15614","113384"
"15615","117889"
"15616","117892"
"15617","117897"
"15618","117894"
"15619","117897"
"15620","117896"
"15621","117897"
"15622","116281"
"15623","116282"
"15624","116283"
"15625","116285"
"15626","116284"
"15628","114522"
"15630","115008"
"15631","114523"
"15633","115009"
"15634","114525"
"15635","118392"
"15636","118391"
"15637","118390"
"15638","118389"
"15639","119183"
"15640","119182"
"15641","119181"
"15642","117515"
"15643","117514"
"15644","117513"
"15645","115668"
"15646","115669"
"15647","115670"
"15673","122152"
"15674","122151"
"15675","122149"
"15676","122150"
"15677","122148"
"15678","122155"
"15680","122153"
"15681","119497"
"15682","119498"
"15684","119500"
"15685","120723"
"15686","119499"
"15688","119501"
"15689","119502"
"15690","119503"
"15691","119504"
"15692","120724"
"15693","116923"
"15694","116924"
"15696","116926"
"15697","116925"
"15699","116927"
"15700","116931"
"15701","116928"
"15702","116929"
"15705","115394"
"15707","115395"
"15712","119723"
"15713","119722"
"15714","114719"
"15715","114722"
"15716","114720"
"15717","114724"
"15718","114723"
"15719","114721"
"15720","103434"
"15721","103432"
"15724","103428"
"15725","103430"
"15727","103429"
"15729","103431"
"15733","123710"
"15734","123711"
"15735","123712"
"15736","123715"
"15737","123717"
"15738","116722"
"15739","116722"
"15740","116723"
"15741","116724"
"15742","116725"
"15743","115106"
"15744","115107"
"15745","115108"
"15746","115109"
"15751","118448"
"15752","118447"
"15753","118446"
"15754","118445"
"15755","114104"
"15756","114105"
"15757","113563"
"15758","113565"
"15759","113564"
"15760","113579"
"15761","103440"
"15763","103439"
"15764","103438"
"15765","103426"
"15766","103413"
"15767","103412"
"15769","103413"
"15771","103411"
"15772","103414"
"15773","103408"
"15776","103403"
"15777","103404"
"15778","103404"
"15779","103405"
"15780","103405"
"15781","120805"
"15782","120804"
"15784","120803"
"15785","120802"
"15786","120793"
"15787","123728"
"15789","123729"
"15790","123730"
"15791","116164"
"15792","116164"
"15793","116164"
"15794","116164"
"15796","116164"
"15797","112180"
"15798","112180"
"15799","112180"
"15800","112180"
"15801","112180"
"15802","112180"
"15803","113643"
"15804","112180"
"15805","112180"
"15808","108321"
"15809","108320"
"15810","108317"
"15811","108321"
"15812","108315"
"15813","108318"
"15815","108316"
"15824","121012"
"15825","121013"
"15826","121014"
"15827","121015"
"15828","121016"
"15834","116171"
"15835","116172"
"15836","116173"
"15837","116174"
"15838","116175"
"15839","115262"
"15840","115263"
"15841","114130"
"15842","114131"
"15843","114132"
"15844","114133"
"15845","113102"
"15846","113103"
"15847","113104"
"15848","113105"
"15853","102971"
"15854","102970"
"15855","102972"
"15858","123255"
"15859","123256"
"15860","123257"
"15861","117777"
"15862","117778"
"15863","117779"
"15864","117783"
"15865","117780"
"15867","117781"
"15868","117782"
"15869","116165"
"15870","116166"
"15871","116167"
"15872","116168"
"15873","116169"
"15875","116170"
"15876","113980"
"15877","113979"
"15878","113978"
"15879","113982"
"15880","113981"
"15881","113983"
"15895","117784"
"15896","117785"
"15897","117786"
"15898","117787"
"15899","115413"
"15900","115221"
"15901","115220"
"15902","115219"
"15903","115218"
"15904","112153"
"15912","112642"
"15913","112643"
"15914","112645"
"15915","112644"
"15918","112646"
"15919","112647"
"15920","112648"
"15921","112649"
"15925","102980"
"15927","102981"
"15929","102976"
"15934","123440"
"15935","123695"
"15936","123441"
"15937","123443"
"15938","123442"
"15939","123432"
"15940","123434"
"15941","123436"
"15942","123433"
"15943","123435"
"15944","123437"
"15945","123444"
"15946","123445"
"15947","123439"
"15948","123439"
"15949","119742"
"15950","119744"
"15951","120370"
"15952","119746"
"15953","119745"
"15954","119743"
"15955","119740"
"15956","123104"
"15957","119741"
"15958","121289"
"15959","119739"
"15960","119750"
"15961","119749"
"15962","119747"
"15963","119748"
"15964","117688"
"15965","117692"
"15966","117691"
"15967","117684"
"15968","117683"
"15969","117681"
"15970","117682"
"15971","117685"
"15972","117690"
"15973","117689"
"15974","117686"
"15975","117687"
"15976","114939"
"15977","115273"
"15978","114940"
"15979","114941"
"15983","114934"
"15984","114936"
"15985","114935"
"15986","114937"
"15987","114938"
"15988","114942"
"15989","114943"
"15990","114944"
"15991","114945"
"15992","113198"
"15993","113200"
"15994","113715"
"15995","113199"
"15996","113201"
"15997","113714"
"15998","113204"
"15999","113205"
"16000","113202"
"16001","113203"
"16002","111013"
"16003","111020"
"16004","112690"
"16005","112638"
"16006","112641"
"16007","109401"
"16008","109400"
"16009","109402"
"16010","109399"
"16011","109397"
"16013","109398"
"16014","109396"
"16015","109395"
"16016","122295"
"16017","122293"
"16018","122294"
"16019","122292"
"16020","122290"
"16021","122291"
"16022","122289"
"16023","120775"
"16024","118492"
"16025","118491"
"16026","123044"
"16027","118490"
"16028","118489"
"16029","118488"
"16030","118487"
"16031","118486"
"16032","118485"
"16033","113727"
"16034","113782"
"16035","113783"
"16036","113784"
"16037","113789"
"16038","113729"
"16039","113785"
"16040","113786"
"16041","113788"
"16042","115017"
"16043","115018"
"16044","115019"
"16045","124508"
"16046","124509"
"16047","124510"
"16048","124511"
"16049","124512"
"16050","124251"
"16051","124252"
"16052","123588"
"16053","123590"
"16054","123589"
"16055","123591"
"16056","123593"
"16057","123594"
"16058","123592"
"16059","123596"
"16060","124167"
"16061","118117"
"16062","118116"
"16063","118115"
"16064","118113"
"16065","118111"
"16066","120132"
"16067","118109"
"16068","123034"
"16069","120131"
"16070","118108"
"16071","118705"
"16072","115329"
"16073","115331"
"16074","117405"
"16075","115330"
"16076","115332"
"16077","117404"
"16078","115334"
"16079","115333"
"16080","115335"
"16081","115336"
"16082","113702"
"16083","113703"
"16084","113704"
"16085","112928"
"16086","112929"
"16087","112931"
"16088","112930"
"16089","112932"
"16098","115630"
"16099","122758"
"16100","122759"
"16114","121010"
"16115","121011"
"16116","121008"
"16117","121009"
"16118","121002"
"16119","121006"
"16120","121007"
"16121","121004"
"16122","121005"
"16123","121002"
"16124","121003"
"16125","118057"
"16126","118058"
"16127","118059"
"16128","118060"
"16129","119279"
"16130","118061"
"16131","118062"
"16132","119280"
"16133","118068"
"16134","118063"
"16135","119281"
"16136","118069"
"16137","118064"
"16138","118065"
"16139","118066"
"16140","118067"
"16141","116267"
"16142","116268"
"16143","116269"
"16144","116270"
"16145","116272"
"16146","116273"
"16147","116274"
"16148","116275"
"16149","116276"
"16150","116277"
"16151","116278"
"16153","113322"
"16154","113322"
"16155","115679"
"16156","114834"
"16157","115680"
"16158","113323"
"16159","114835"
"16160","113322"
"16161","115681"
"16162","113323"
"16164","115682"
"16168","111792"
"16169","111802"
"16170","111814"
"16171","111829"
"16172","111836"
"16173","111839"
"16174","105227"
"16175","105227"
"16176","105224"
"16177","105223"
"16178","105218"
"16179","118741"
"16180","118736"
"16181","118737"
"16182","118739"
"16183","118738"
"16184","118740"
"16185","122117"
"16186","122116"
"16187","120105"
"16188","121195"
"16189","120107"
"16190","120108"
"16191","120115"
"16192","120116"
"16193","119844"
"16195","118328"
"16196","118329"
"16197","119846"
"16198","118327"
"16200","116892"
"16201","116894"
"16202","114398"
"16204","114399"
"16206","114400"
"16208","114401"
"16210","110378"
"16211","111844"
"16215","111616"
"16216","111616"
"16218","111617"
"16221","105258"
"16222","105258"
"16223","105262"
"16224","105255"
"16225","105255"
"16227","105249"
"16229","105251"
"16231","115733"
"16232","112948"
"16233","111620"
"16234","111622"
"16235","120118"
"16236","120117"
"16237","120121"
"16238","120120"
"16239","120119"
"16249","114076"
"16250","114054"
"16251","114074"
"16252","114054"
"16253","114076"
"16254","114071"
"16255","114072"
"16256","114069"
"16257","114070"
"16258","111643"
"16259","111653"
"16260","111651"
"16262","105272"
"16263","105265"
"16264","121271"
"16265","105281"
"16266","105281"
"16267","124019"
"16268","124020"
"16269","124021"
"16270","124022"
"16271","120687"
"16272","120687"
"16273","120686"
"16274","120685"
"16275","120684"
"16276","120684"
"16277","120685"
"16278","120684"
"16279","120685"
"16283","117936"
"16284","117935"
"16285","117934"
"16286","117933"
"16287","117932"
"16288","118004"
"16289","118002"
"16290","118003"
"16291","118001"
"16292","118000"
"16293","117999"
"16294","117998"
"16302","115872"
"16303","115873"
"16304","115875"
"16305","115876"
"16312","112217"
"16315","106824"
"16316","106823"
"16323","119303"
"16324","118331"
"16348","124026"
"16349","124027"
"16350","124028"
"16351","112205"
"16352","112206"
"16353","112207"
"16354","112208"
"16355","112209"
"16357","106817"
"16369","118140"
"16370","118139"
"16371","118138"
"16372","118137"
"16373","115878"
"16374","115880"
"16375","115881"
"16376","115882"
"16377","106839"
"16378","106837"
"16380","106837"
"16382","106770"
"16384","122511"
"16385","122510"
"16386","122512"
"16387","122429"
"16388","122428"
"16389","122427"
"16390","122426"
"16391","122425"
"16392","123764"
"16393","121579"
"16394","122953"
"16395","120807"
"16396","122954"
"16397","122956"
"16398","122956"
"16399","122865"
"16400","122866"
"16401","119601"
"16402","119600"
"16403","119599"
"16404","120026"
"16405","119282"
"16406","118706"
"16407","119597"
"16408","120024"
"16409","119596"
"16410","119598"
"16411","120025"
"16412","119595"
"16413","120023"
"16414","119594"
"16415","119593"
"16416","116324"
"16417","116325"
"16418","116921"
"16419","117240"
"16420","116327"
"16421","116922"
"16422","116326"
"16423","117238"
"16424","117239"
"16425","116328"
"16426","117237"
"16427","116329"
"16428","115020"
"16429","115144"
"16430","115146"
"16431","113320"
"16432","113321"
"16433","113318"
"16434","113319"
"16437","121207"
"16438","121210"
"16439","121210"
"16440","121213"
"16441","112283"
"16442","107430"
"16444","116521"
"16445","116522"
"16446","116523"
"16447","116524"
"16448","116525"
"16449","116526"
"16450","116531"
"16451","116527"
"16452","116527"
"16454","116533"
"16455","116529"
"16458","116535"
"16459","116536"
"16460","116539"
"16461","116537"
"16462","116538"
"16463","116540"
"16464","116541"
"16524","115158"
"16525","115158"
"16526","115158"
"16527","115158"
"16528","115158"
"16529","115158"
"16530","115159"
"16535","123372"
"16536","124376"
"16537","123371"
"16538","123370"
"16539","124377"
"16540","123372"
"16541","124374"
"16542","115428"
"16543","115429"
"16544","115430"
"16545","115431"
"16548","115432"
"16549","115433"
"16550","115434"
"16551","115435"
"16553","115436"
"16557","122778"
"16558","122777"
"16562","121346"
"16563","121341"
"16564","121340"
"16565","114623"
"16566","114623"
"16571","114624"
"16574","114624"
"16575","115477"
"16577","114623"
"16578","114623"
"16626","119831"
"16627","119832"
"16632","115451"
"16633","115452"
"16634","115453"
"16635","115454"
"16639","115451"
"16647","102751"
"16648","102751"
"16649","102751"
"16650","102751"
"16651","102754"
"16654","102754"
"16676","102728"
"16706","118956"
"16707","118955"
"16708","116073"
"16709","116074"
"16710","116075"
"16711","115407"
"16712","115408"
"16713","115409"
"16714","115410"
"16715","114594"
"16716","114595"
"16717","114596"
"16718","114598"
"16722","109282"
"16723","123522"
"16724","123520"
"16725","123516"
"16726","123515"
"16727","123514"
"16728","123513"
"16729","120247"
"16730","120246"
"16731","120245"
"16732","120244"
"16733","120243"
"16734","120242"
"16735","120241"
"16736","117439"
"16737","117440"
"16738","117443"
"16739","117442"
"16740","117441"
"16741","117444"
"16742","117445"
"16743","117446"
"16744","115801"
"16745","115802"
"16747","115803"
"16748","115805"
"16750","115806"
"16752","114998"
"16754","114997"
"16757","123518"
"16758","123519"
"16759","120240"
"16760","120239"
"16761","120238"
"16762","120237"
"16763","120236"
"16764","120235"
"16765","117373"
"16766","117372"
"16767","117371"
"16768","119175"
"16769","119174"
"16770","117370"
"16771","117369"
"16772","117368"
"16773","116636"
"16774","116481"
"16775","116482"
"16776","116483"
"16777","116637"
"16778","116484"
"16781","123982"
"16782","123981"
"16783","123980"
"16784","123979"
"16785","122268"
"16786","122269"
"16787","122270"
"16788","122271"
"16789","120350"
"16790","117517"
"16793","116076"
"16794","116077"
"16795","116078"
"16797","114109"
"16798","114110"
"16800","114111"
"16802","114744"
"16804","114746"
"16805","113733"
"16808","123517"
"16809","123521"
"16810","119835"
"16811","119836"
"16812","119837"
"16813","119838"
"16816","121196"
"16817","123050"
"16818","121197"
"16819","123051"
"16820","117562"
"16821","117563"
"16823","117565"
"16824","117566"
"16825","115042"
"16826","115041"
"16827","116097"
"16828","115043"
"16833","115044"
"16835","113371"
"16836","113372"
"16838","111665"
"16839","111668"
"16840","111668"
"16844","115411"
"16845","115412"
"16846","111670"
"16847","111671"
"16848","105456"
"16867","109280"
"16868","117625"
"16869","117626"
"16870","117627"
"16871","117628"
"16872","117629"
"16873","117630"
"16874","117631"
"16875","113953"
"16876","113956"
"16877","113960"
"16878","113961"
"16879","113957"
"16880","113958"
"16881","113959"
"16888","117622"
"16889","117623"
"16890","117624"
"16891","117619"
"16892","117620"
"16893","117621"
"16894","114619"
"16895","116052"
"16900","114817"
"16902","121297"
"16903","121304"
"16908","120033"
"16909","120031"
"16910","120032"
"16911","120030"
"16912","120029"
"16913","120028"
"16914","120027"
"16915","123572"
"16916","123563"
"16917","123564"
"16918","123573"
"16919","123566"
"16920","123575"
"16921","123574"
"16922","123565"
"16923","123568"
"16924","123576"
"16925","123567"
"16926","123577"
"16927","123579"
"16928","123570"
"16929","123569"
"16930","123578"
"16931","123571"
"16932","123580"
"16934","119576"
"16935","119577"
"16936","119578"
"16937","119578"
"16938","119579"
"16939","119579"
"16940","119580"
"16941","119580"
"16942","119581"
"16943","114735"
"16944","114736"
"16945","114737"
"16946","114738"
"16947","114739"
"16948","114740"
"16949","122501"
"16950","115368"
"16951","115377"
"16952","115380"
"16953","115530"
"16954","115378"
"16955","115379"
"16956","115380"
"16957","115381"
"16958","115382"
"16959","122228"
"16960","122226"
"16961","122227"
"16962","122229"
"16963","122230"
"16964","122231"
"16965","122234"
"16966","122235"
"16967","122232"
"16968","122233"
"16969","117165"
"16970","117166"
"16971","117656"
"16972","117167"
"16973","117168"
"16974","117169"
"16975","117170"
"16976","117171"
"16977","117130"
"16978","117132"
"16979","117134"
"16980","117131"
"16981","117133"
"16982","117135"
"16983","117136"
"16984","117138"
"16985","117137"
"16986","117139"
"16987","114370"
"16988","114372"
"16989","114371"
"16990","114373"
"16991","111157"
"16992","111167"
"16993","111164"
"16994","111172"
"16995","111174"
"16996","111179"
"16997","123663"
"16998","120907"
"16999","124287"
"17000","123664"
"17001","124288"
"17002","121036"
"17003","124289"
"17004","121037"
"17005","124290"
"17006","121043"
"17007","121042"
"17008","121041"
"17009","121040"
"17010","121038"
"17011","124285"
"17012","120906"
"17013","124286"
"17014","121922"
"17015","121921"
"17016","121919"
"17017","121918"
"17018","121920"
"17019","119847"
"17020","119848"
"17021","119851"
"17022","119850"
"17023","119852"
"17026","111440"
"17033","115886"
"17039","115887"
"17045","115342"
"17046","111412"
"17047","111412"
"17048","106905"
"17049","111413"
"17050","111415"
"17051","111416"
"17052","111417"
"17054","106895"
"17056","106895"
"17057","106895"
"17059","106895"
"17060","106880"
"17061","106876"
"17062","106881"
"17064","106877"
"17065","106878"
"17066","106879"
"17067","116254"
"17068","116253"
"17069","123060"
"17070","123059"
"17071","116248"
"17072","116249"
"17073","116250"
"17074","116251"
"17076","113914"
"17077","113919"
"17078","113920"
"17079","113918"
"17080","114129"
"17081","113921"
"17082","113922"
"17083","113923"
"17084","113858"
"17085","113857"
"17086","113856"
"17087","113855"
"17088","113851"
"17089","113848"
"17090","113853"
"17091","113852"
"17092","113854"
"17098","116760"
"17099","116762"
"17100","116761"
"17101","116763"
"17102","116764"
"17105","111403"
"17106","111409"
"17107","111407"
"17109","111411"
"17111","106945"
"17113","106944"
"17123","106933"
"17124","106933"
"17125","106932"
"17126","106932"
"17128","106930"
"17130","106929"
"17131","106928"
"17135","111415"
"17140","119548"
"17141","119547"
"17142","119546"
"17143","119545"
"17144","119544"
"17145","113231"
"17146","113231"
"17147","113232"
"17148","113232"
"17149","113233"
"17150","113234"
"17151","113235"
"17152","123511"
"17153","123510"
"17154","123509"
"17155","123508"
"17156","123507"
"17157","121574"
"17158","121173"
"17159","121575"
"17160","121576"
"17161","121934"
"17162","121174"
"17163","127396"
"17164","127393"
"17165","127397"
"17166","127392"
"17167","127398"
"17168","127390"
"17169","127399"
"17170","127391"
"17171","118756"
"17172","118757"
"17173","118253"
"17174","118755"
"17175","118758"
"17176","118754"
"17177","118759"
"17178","118254"
"17179","118255"
"17180","118123"
"17181","118123"
"17182","118126"
"17183","118124"
"17184","118124"
"17185","118125"
"17186","118125"
"17187","118127"
"17188","118128"
"17189","114493"
"17190","114498"
"17191","114499"
"17192","110467"
"17193","112121"
"17194","106467"
"17195","106465"
"17198","119889"
"17199","119888"
"17200","119887"
"17201","119887"
"17202","119886"
"17203","117951"
"17204","117949"
"17205","117950"
"17206","117948"
"17207","123302"
"17208","123303"
"17209","123300"
"17210","123301"
"17211","123298"
"17212","123299"
"17213","123311"
"17214","123310"
"17215","123308"
"17216","123309"
"17217","123306"
"17218","123307"
"17219","123305"
"17220","123304"
"17221","117313"
"17222","117312"
"17223","117311"
"17224","117310"
"17225","117309"
"17226","117308"
"17228","116455"
"17229","116456"
"17230","116454"
"17232","106501"
"17242","118748"
"17243","118747"
"17244","118011"
"17245","118012"
"17246","118746"
"17247","118745"
"17248","118013"
"17249","118014"
"17258","106497"
"17259","106496"
"17260","106498"
"17271","121198"
"17272","121198"
"17273","121199"
"17274","121199"
"17276","106506"
"17277","106506"
"17279","116186"
"17280","116187"
"17281","116188"
"17286","106460"
"17287","106460"
"17302","107070"
"17305","107057"
"17307","107060"
"17308","107064"
"17309","107063"
"17311","107064"
"17312","107064"
"17313","121139"
"17314","123069"
"17315","121140"
"17316","121137"
"17317","121135"
"17318","121138"
"17319","121136"
"17320","121134"
"17321","121142"
"17322","121133"
"17323","121141"
"17324","121132"
"17325","118528"
"17326","118529"
"17327","118530"
"17328","118533"
"17329","118531"
"17330","118532"
"17331","118534"
"17332","118535"
"17333","115983"
"17334","115984"
"17335","115986"
"17337","117497"
"17338","115895"
"17339","115985"
"17340","115987"
"17341","117498"
"17342","115988"
"17343","115989"
"17344","115499"
"17345","115500"
"17346","113400"
"17347","113402"
"17348","113401"
"17349","113403"
"17350","113404"
