"id_che300","id_czb"
"5901","603"
"5902","599"
"5904","596"
"5905","601"
"5906","598"
"5907","596"
"5908","601"
"5909","608"
"5910","598"
"5911","608"
"5912","602"
"5913","602"
"5962","5133"
"5963","5981"
"5964","5135"
"5965","5134"
"5966","5982"
"5967","5136"
"5968","2933"
"5969","2935"
"5970","2934"
"5971","2936"
"5972","2937"
"5973","3445"
"5974","3447"
"5975","3446"
"5976","3448"
"5977","2938"
"5978","12904"
"5979","12906"
"5980","12907"
"5981","12908"
"5982","12909"
"5983","10208"
"5984","10209"
"5985","10625"
"5986","10210"
"5993","4279"
"5994","8075"
"5995","7597"
"5996","5851"
"5997","5534"
"5998","5853"
"5999","5854"
"6000","5852"
"6001","5797"
"6002","6057"
"6003","9014220"
"6004","9014219"
"6005","9014221"
"6006","8724"
"6007","8725"
"6008","8725"
"6009","8723"
"6010","8726"
"6011","8725"
"6012","8726"
"6013","4851"
"6014","7329"
"6016","4864"
"6017","9525"
"6018","11670"
"6019","1494"
"6020","4564"
"6021","4565"
"6022","4566"
"6023","4567"
"6024","4568"
"6025","3955"
"6026","5129"
"6027","5978"
"6028","5131"
"6029","5130"
"6030","5979"
"6031","5132"
"6032","2927"
"6033","2929"
"6034","2928"
"6035","2930"
"6036","3441"
"6037","3443"
"6038","3442"
"6039","3444"
"6040","2931"
"6041","2932"
"6042","12905"
"6043","12910"
"6044","12911"
"6045","12912"
"6046","12913"
"6047","9019929"
"6048","10211"
"6049","10212"
"6050","10213"
"6051","10214"
"6053","8540"
"6054","8541"
"6056","8542"
"6059","4876"
"6060","4872"
"6061","4873"
"6062","4877"
"6063","4875"
"6064","4096"
"6065","5187"
"6066","5188"
"6067","5189"
"6068","5190"
"6069","5192"
"6070","5193"
"6071","2960"
"6072","2859"
"6073","12424"
"6074","13258"
"6075","11703"
"6076","13259"
"6077","11704"
"6078","10807"
"6079","10136"
"6080","10687"
"6081","10264"
"6082","10690"
"6083","10688"
"6084","10691"
"6085","1456"
"6086","1457"
"6087","1459"
"6088","1458"
"6089","1460"
"6090","1461"
"6091","3439"
"6092","14087"
"6093","14067"
"6094","14090"
"6095","14091"
"6096","13828"
"6097","14066"
"6098","14088"
"6099","14089"
"6100","11892"
"6101","11893"
"6102","11894"
"6103","11890"
"6104","11889"
"6105","11891"
"6106","10471"
"6107","9446"
"6108","9293"
"6109","9222"
"6110","9223"
"6112","5191"
"6113","5183"
"6114","5184"
"6115","4721"
"6116","5186"
"6117","1462"
"6118","1463"
"6119","1464"
"6120","1465"
"6121","12405"
"6122","13256"
"6123","13257"
"6124","10565"
"6125","10684"
"6126","10685"
"6127","10686"
"6128","4831"
"6129","4845"
"6130","4841"
"6131","8882"
"6132","11553"
"6133","8892"
"6134","8896"
"6135","8896"
"6136","11546"
"6137","9003750"
"6138","9005804"
"6139","9005804"
"6140","9003864"
"6141","9003864"
"6144","10085"
"6145","8762"
"6146","10087"
"6147","10086"
"6148","10472"
"6150","9968"
"6151","8943"
"6152","8944"
"6153","9543"
"6154","3687"
"6155","3688"
"6156","1966"
"6157","2715"
"6158","2716"
"6159","2717"
"6160","13696"
"6161","13701"
"6162","12291"
"6172","5121"
"6173","3106"
"6174","5137"
"6175","2364"
"6176","4886"
"6177","2363"
"6186","11947"
"6190","2565"
"6204","12164"
"6215","9031051"
"6219","1443"
"6228","5270"
"6229","13282"
"6231","2045"
"6235","9016884"
"6239","9018286"
"6240","9018287"
"6241","5626"
"6242","5627"
"6243","5285"
"6244","5286"
"6245","5287"
"6246","1427"
"6247","1427"
"6248","1426"
"6249","1428"
"6250","9018269"
"6251","9018270"
"6252","1429"
"6253","1430"
"6254","9018271"
"6255","9018273"
"6256","9018272"
"6257","9018274"
"6258","9018275"
"6259","12316"
"6260","12317"
"6261","12318"
"6262","12319"
"6263","12320"
"6264","12321"
"6265","12322"
"6266","12323"
"6267","12325"
"6268","12324"
"6269","12326"
"6270","12327"
"6271","10727"
"6272","10728"
"6273","10729"
"6274","10730"
"6275","10731"
"6276","10732"
"6277","10733"
"6278","10735"
"6279","10734"
"6280","10736"
"6281","9018264"
"6282","10330"
"6283","10331"
"6285","9018263"
"6286","9018265"
"6287","9018267"
"6288","9018268"
"6289","9018266"
"6290","3270"
"6291","9018276"
"6292","2337"
"6293","2319"
"6294","2505"
"6295","2338"
"6296","2333"
"6297","2504"
"6298","2503"
"6299","2334"
"6300","2335"
"6304","6237"
"6305","6238"
"6306","6322"
"6307","3619"
"6308","4031"
"6309","3620"
"6310","3621"
"6311","4110"
"6312","3577"
"6313","3622"
"6314","3589"
"6315","4111"
"6316","3623"
"6317","10964"
"6318","10970"
"6319","10965"
"6320","10966"
"6321","10971"
"6322","10756"
"6323","10967"
"6324","10968"
"6325","10972"
"6326","10969"
"6327","6828"
"6328","6828"
"6329","6831"
"6330","6833"
"6331","6832"
"6332","6835"
"6333","6834"
"6334","6836"
"6335","2639"
"6336","2639"
"6337","2639"
"6338","4112"
"6339","4112"
"6340","2640"
"6341","2640"
"6342","9024481"
"6343","2641"
"6344","2643"
"6346","14285"
"6347","14287"
"6348","14288"
"6349","14289"
"6350","14290"
"6351","13653"
"6352","13254"
"6353","13255"
"6354","13237"
"6355","13251"
"6356","13250"
"6357","13252"
"6358","13253"
"6359","9019965"
"6360","9019973"
"6361","10805"
"6362","9019966"
"6363","9019968"
"6364","9019969"
"6365","10806"
"6366","9019970"
"6367","9019967"
"6368","9019971"
"6369","9019972"
"6370","11056"
"6371","12544"
"6372","12543"
"6373","6559"
"6374","6558"
"6375","6560"
"6376","6561"
"6377","6562"
"6378","6563"
"6379","6915"
"6380","6916"
"6381","6918"
"6382","6919"
"6383","6869"
"6384","5802"
"6385","6920"
"6386","6921"
"6387","9021152"
"6388","5541"
"6389","9021152"
"6390","5542"
"6391","5543"
"6392","5544"
"6393","9021151"
"6394","9021147"
"6395","9021148"
"6396","9021147"
"6397","9021149"
"6398","1424"
"6399","1425"
"6400","9021150"
"6402","13208"
"6403","13210"
"6404","13209"
"6405","13211"
"6406","13212"
"6407","13188"
"6408","13213"
"6409","13214"
"6410","9021143"
"6411","10407"
"6412","9021143"
"6413","10833"
"6414","10834"
"6415","9021144"
"6416","10835"
"6417","9021145"
"6418","9670"
"6419","9671"
"6420","8171"
"6421","8172"
"6422","8057"
"6423","9021140"
"6424","8058"
"6425","9021141"
"6426","8059"
"6427","8060"
"6428","9021142"
"6429","9021146"
"6430","8062"
"6431","5216"
"6432","5225"
"6433","5232"
"6434","12857"
"6435","9021139"
"6436","11777"
"6437","9021138"
"6438","11864"
"6439","11862"
"6440","9021135"
"6441","9021134"
"6442","9003831"
"6443","9021136"
"6444","6551"
"6445","5361"
"6446","5362"
"6447","5292"
"6448","5293"
"6449","6550"
"6450","6549"
"6451","6548"
"6452","5363"
"6453","5294"
"6454","6547"
"6455","6546"
"6456","5747"
"6459","2968"
"6460","9022581"
"6463","2972"
"6464","9022581"
"6465","9022581"
"6466","2973"
"6469","9022581"
"6470","2975"
"6475","12961"
"6476","12962"
"6477","10755"
"6478","10817"
"6479","10819"
"6480","10816"
"6481","10818"
"6482","10820"
"6483","10821"
"6484","10823"
"6485","10822"
"6486","10824"
"6487","4808"
"6488","4810"
"6489","4692"
"6490","4809"
"6491","4659"
"6492","1843"
"6493","1844"
"6494","1846"
"6495","1845"
"6496","1847"
"6497","12975"
"6498","12976"
"6499","12978"
"6500","12977"
"6501","12979"
"6502","11315"
"6503","9017300"
"6504","11655"
"6505","9017301"
"6506","11656"
"6507","9017299"
"6508","9003791"
"6509","9017294"
"6510","9017298"
"6511","7060"
"6512","9017295"
"6513","9017296"
"6514","9017297"
"6515","7068"
"6516","8613"
"6517","8571"
"6518","2041"
"6519","8592"
"6520","5466"
"6521","5360"
"6522","5467"
"6523","5290"
"6524","5468"
"6525","5291"
"6526","2967"
"6527","2969"
"6528","2970"
"6529","2971"
"6530","11658"
"6531","11657"
"6532","11211"
"6533","11212"
"6534","10082"
"6535","9017326"
"6536","9017322"
"6537","9017326"
"6538","10083"
"6539","9017326"
"6540","9017323"
"6541","9017326"
"6542","9692"
"6543","9136"
"6544","9135"
"6545","9017329"
"6546","9017329"
"6547","9046"
"6548","9017329"
"6549","9017329"
"6550","13367"
"6551","1418"
"6552","13368"
"6553","1419"
"6554","13369"
"6555","1420"
"6556","9017327"
"6557","13372"
"6558","13375"
"6559","13357"
"6560","1421"
"6561","13371"
"6562","13373"
"6563","13376"
"6564","13374"
"6565","13377"
"6566","13378"
"6567","13379"
"6568","13380"
"6569","6739"
"6570","6734"
"6571","6740"
"6572","6720"
"6573","6741"
"6574","6742"
"6575","6600"
"6576","2976"
"6577","11062"
"6578","11063"
"6579","10486"
"6580","9398"
"6581","8924"
"6582","9399"
"6583","9018159"
"6584","9018159"
"6585","9401"
"6586","9403"
"6587","9402"
"6588","9404"
"6589","8358"
"6590","9007418"
"6591","9018150"
"6592","9018160"
"6593","9018152"
"6594","9018155"
"6595","9018151"
"6596","9018156"
"6597","9018153"
"6598","9018157"
"6599","9018158"
"6600","13265"
"6601","13267"
"6602","13266"
"6603","9018161"
"6604","13268"
"6605","13269"
"6606","13270"
"6607","13271"
"6608","12658"
"6609","12847"
"6610","12848"
"6611","12849"
"6612","12850"
"6615","8476"
"6616","8639"
"6617","6636"
"6618","6646"
"6619","7616"
"6620","9000201"
"6621","3991"
"6622","3993"
"6623","3981"
"6624","3994"
"6625","3995"
"6626","3996"
"6627","3997"
"6628","3998"
"6629","1710"
"6630","11055"
"6631","11971"
"6632","12509"
"6633","11972"
"6634","12510"
"6635","11975"
"6636","11974"
"6637","11973"
"6638","11744"
"6639","11976"
"6640","11745"
"6641","10825"
"6642","10826"
"6643","10827"
"6646","10485"
"6647","9381"
"6648","9382"
"6649","9383"
"6650","9384"
"6651","9386"
"6652","9386"
"6653","9387"
"6654","8008"
"6656","4667"
"6657","4672"
"6658","4677"
"6659","3873"
"6660","3160"
"6661","3162"
"6662","3163"
"6663","3061"
"6664","9017704"
"6665","11953"
"6666","11954"
"6667","9017705"
"6668","9530"
"6669","9531"
"6670","9532"
"6671","9533"
"6672","2912"
"6673","2911"
"6674","12665"
"6675","9017313"
"6676","9017312"
"6677","8642"
"6678","4270"
"6679","8098"
"6680","1027"
"6681","1029"
"6682","1028"
"6683","1030"
"6684","1031"
"6685","9017270"
"6686","9017271"
"6687","9017261"
"6688","9017267"
"6689","9017264"
"6690","9017266"
"6691","9017265"
"6692","9017269"
"6693","9017268"
"6694","9017260"
"6695","9017263"
"6696","9017262"
"6697","9017245"
"6698","9017250"
"6699","9017247"
"6700","9017252"
"6703","9017254"
"6704","9017255"
"6705","9017246"
"6706","9017251"
"6707","9017253"
"6708","9017248"
"6709","9017249"
"6710","9017256"
"6711","9017256"
"6712","356"
"6713","9017285"
"6714","9017285"
"6715","9017285"
"6716","9017285"
"6717","9017256"
"6718","9017256"
"6719","361"
"6720","9017285"
"6721","9017285"
"6734","5243"
"6735","9017706"
"6736","9017709"
"6737","9017708"
"6738","9017706"
"6739","5262"
"6740","9017707"
"6741","9000145"
"6742","9019157"
"6743","9019149"
"6744","9019150"
"6745","12172"
"6746","9005915"
"6747","9019153"
"6749","9017242"
"6750","10560"
"6751","10560"
"6752","12172"
"6754","12173"
"6755","9019156"
"6756","11565"
"6757","9003879"
"6781","9016882"
"6782","9016879"
"6783","13050"
"6784","9003784"
"6785","9016878"
"6786","9016880"
"6787","4937"
"6788","13879"
"6789","11750"
"6790","8923"
"6798","1501"
"6804","3551"
"6806","3551"
"6807","3552"
"6810","9189"
"6811","9188"
"6812","9187"
"6813","9186"
"6814","9024590"
"6815","14180"
"6816","13808"
"6817","3978"
"6818","3979"
"6819","3977"
"6820","9019174"
"6821","9019175"
"6822","9019176"
"6823","9099"
"6824","8584"
"6825","8585"
"6826","9019173"
"6827","3212"
"6828","6032"
"6829","6091"
"6830","6090"
"6835","3874"
"6836","3874"
"6838","9021587"
"6840","12120"
"6843","9018346"
"6844","9018344"
"6845","9018345"
"6848","9015876"
"6849","9015877"
"6850","9015878"
"6851","9015879"
"6853","9015873"
"6854","9015872"
"6855","9015870"
"6856","9015875"
"6857","9015871"
"6858","9015880"
"6860","9019177"
"6867","8582"
"6868","8583"
"6869","9019178"
"6870","9019179"
"6874","9021603"
"6875","6587"
"6876","3293"
"6877","3943"
"6878","3942"
"6879","3944"
"6880","3945"
"6881","3948"
"6882","8240"
"6883","8242"
"6884","8241"
"6885","8243"
"6886","8244"
"6887","8245"
"6888","7509"
"6889","7518"
"6890","7524"
"6891","7534"
"6892","7544"
"6893","9016307"
"6894","3431"
"6895","9016291"
"6896","9016296"
"6897","3188"
"6898","9658"
"6899","9016308"
"6900","2344"
"6901","3435"
"6902","9016292"
"6903","9016299"
"6904","9016294"
"6905","9003698"
"6906","9003698"
"6907","9016300"
"6908","9000274"
"6909","8249"
"6910","8246"
"6911","9016316"
"6912","8247"
"6913","9016322"
"6914","8248"
"6915","7971"
"6916","7556"
"6917","7565"
"6918","9016315"
"6919","13120"
"6920","5284"
"6921","12874"
"6922","12885"
"6923","5288"
"6924","9003723"
"6925","9016313"
"6926","9016314"
"6927","9016311"
"6928","9016310"
"6929","9016312"
"6930","8251"
"6931","8250"
"6932","9016333"
"6933","9016332"
"6934","9016339"
"6935","8009"
"6936","7571"
"6937","7572"
"6938","7574"
"6939","9016327"
"6940","11135"
"6941","9016340"
"6942","5295"
"6943","9016327"
"6944","9016329"
"6945","9016342"
"6946","9016343"
"6947","8627"
"6948","8546"
"6949","4740"
"6950","4741"
"6951","2683"
"6952","13949"
"6953","3155"
"6954","1063"
"6955","3282"
"6956","1724"
"6957","1725"
"6958","9920"
"6959","13295"
"6960","13296"
"6961","13291"
"6962","13292"
"6963","13293"
"6964","13294"
"6965","11407"
"6966","11400"
"6967","9104"
"6968","9980"
"6970","9105"
"6971","9981"
"6972","9106"
"6973","9982"
"6976","9019091"
"6977","9019090"
"6978","9018343"
"6980","9019092"
"6982","6534"
"6983","1911"
"6984","3235"
"6986","2958"
"6987","2878"
"6990","10682"
"6991","9019109"
"6992","4243"
"6993","4249"
"6994","9019738"
"6995","9019113"
"6996","9019107"
"6997","9019107"
"6999","9019110"
"7005","676"
"7006","676"
"7007","676"
"7008","676"
"7011","935"
"7012","676"
"7013","9003709"
"7014","934"
"7015","937"
"7016","934"
"7017","934"
"7018","9003709"
"7019","937"
"7020","678"
"7021","678"
"7022","678"
"7023","939"
"7024","873"
"7025","676"
"7026","676"
"7029","676"
"7030","942"
"7032","9003709"
"7033","9003709"
"7036","678"
"7040","9021441"
"7041","462"
"7042","456"
"7043","462"
"7044","456"
"7047","457"
"7048","457"
"7049","461"
"7050","461"
"7051","461"
"7052","461"
"7055","455"
"7056","460"
"7057","460"
"7058","459"
"7059","460"
"7060","460"
"7064","456"
"7065","458"
"7066","455"
"7071","9021441"
"7072","456"
"7073","458"
"7074","458"
"7075","458"
"7076","455"
"7077","455"
"7078","455"
"7089","442"
"7091","440"
"7094","442"
"7133","441"
"7134","443"
"7138","9005803"
"7139","9004940"
"7144","9004939"
"7145","9004939"
"7147","9021346"
"7150","9004939"
"7155","9005803"
"7156","9004940"
"7157","9021346"
"7158","9004939"
"7159","9005273"
"7193","9013906"
"7194","9013886"
"7195","905"
"7196","9013895"
"7197","9013895"
"7198","9013896"
"7199","9013896"
"7200","9013890"
"7202","9013900"
"7203","9013903"
"7204","9013885"
"7205","918"
"7206","911"
"7209","923"
"7210","9013882"
"7211","923"
"7212","907"
"7213","919"
"7214","912"
"7215","924"
"7220","645"
"7221","645"
"7222","9013852"
"7223","640"
"7224","644"
"7225","9013856"
"7226","9013853"
"7227","641"
"7228","645"
"7241","645"
"7242","645"
"7247","9003753"
"7248","634"
"7249","642"
"7250","646"
"7251","636"
"7252","635"
"7253","637"
"7254","635"
"7255","9000082"
"7256","9003871"
"7257","638"
"7260","9004910"
"7261","9013848"
"7262","9013831"
"7263","9013832"
"7265","9013849"
"7266","9003619"
"7267","9013850"
"7268","9013851"
"7270","9013840"
"7271","9003819"
"7272","9013841"
"7274","9013842"
"7275","9013845"
"7276","9013846"
"7277","9013835"
"7278","9013844"
"7279","9013833"
"7280","9013836"
"7281","9013834"
"7282","9013843"
"7283","9013837"
"7284","9013838"
"7285","9013847"
"7291","546"
"7309","9004877"
"7321","9025339"
"7322","9025337"
"7323","9025333"
"7324","9025335"
"7331","9025337"
"7333","9025333"
"7334","516"
"7336","13433"
"7337","13433"
"7338","13436"
"7339","13438"
"7340","13447"
"7341","13434"
"7342","13445"
"7343","13435"
"7344","13445"
"7345","13435"
"7346","13446"
"7347","13446"
"7348","13434"
"7349","9022213"
"7352","13434"
"7353","13435"
"7354","9022205"
"7355","13446"
"7356","9022214"
"7357","10286"
"7358","10293"
"7359","10289"
"7360","10295"
"7361","10287"
"7362","10290"
"7363","10292"
"7364","10291"
"7365","10294"
"7449","1144"
"7450","914"
"7451","9013893"
"7452","911"
"7453","9013904"
"7454","1146"
"7455","928"
"7456","9013903"
"7457","9013903"
"7458","930"
"7461","9013856"
"7462","624"
"7463","647"
"7464","648"
"7466","629"
"7467","625"
"7472","629"
"7473","629"
"7474","620"
"7475","647"
"7481","630"
"7483","630"
"7484","626"
"7485","622"
"7486","649"
"7854","1128"
"7855","1126"
"7856","1125"
"7857","1129"
"7858","1124"
"7910","9019990"
"7911","9019987"
"7912","9019988"
"7913","9019989"
"7939","9000056"
"7940","9000056"
"7942","9003794"
"7943","9000056"
"7947","9017974"
"7948","9017973"
"7949","9017972"
"7950","9005704"
"7951","9003860"
"7952","9005692"
"7953","9005801"
"7954","2156"
"7955","2155"
"7961","9018000"
"7964","9017999"
"7965","9018004"
"7973","9017994"
"7975","9017992"
"7980","9017989"
"8003","5033"
"8004","5034"
"8005","5029"
"8006","6557"
"8007","5035"
"8008","6555"
"8009","5036"
"8010","5037"
"8011","2961"
"8012","2962"
"8013","4323"
"8014","4840"
"8015","2963"
"8016","2964"
"8017","4251"
"8018","2965"
"8019","2420"
"8020","6399"
"8021","6398"
"8022","6397"
"8023","6396"
"8024","6395"
"8025","6394"
"8026","5631"
"8027","6393"
"8028","4922"
"8029","4924"
"8030","4925"
"8031","5233"
"8032","5234"
"8033","6710"
"8034","5235"
"8035","6711"
"8036","5236"
"8037","5237"
"8038","4926"
"8039","4927"
"8040","1950"
"8041","1951"
"8042","1952"
"8043","1953"
"8044","2632"
"8045","2633"
"8046","2634"
"8047","2635"
"8049","2637"
"8050","13782"
"8051","13783"
"8052","13784"
"8053","13785"
"8054","13786"
"8055","12656"
"8056","6509"
"8057","6508"
"8058","6511"
"8059","6512"
"8060","6513"
"8061","5836"
"8062","3537"
"8063","3539"
"8064","3533"
"8065","3534"
"8066","3535"
"8067","3536"
"8068","3532"
"8069","3317"
"8070","3318"
"8071","3319"
"8072","3540"
"8073","3541"
"8074","3542"
"8075","3543"
"8076","2699"
"8077","2700"
"8078","2701"
"8079","2703"
"8080","2702"
"8081","2694"
"8082","2705"
"8083","2695"
"8084","2696"
"8085","2697"
"8086","2698"
"8087","3312"
"8088","3315"
"8089","3316"
"8090","2463"
"8091","2464"
"8092","2465"
"8093","14250"
"8094","1480"
"8095","1481"
"8096","9019566"
"8097","9019567"
"8098","9019568"
"8099","9019564"
"8100","9019565"
"8101","9003647"
"8102","9019563"
"8103","11171"
"8104","11172"
"8105","1086"
"8106","1088"
"8107","1087"
"8108","146"
"8109","145"
"8110","147"
"8114","145"
"8115","148"
"8118","9023563"
"8119","9023563"
"8120","833"
"8121","835"
"8124","9019577"
"8125","9019575"
"8126","9019592"
"8127","9019586"
"8128","9019588"
"8129","9019582"
"8130","9019598"
"8131","9019594"
"8132","9019591"
"8133","9019576"
"8134","9019574"
"8135","9019600"
"8136","9019587"
"8137","9019589"
"8138","9019597"
"8139","9019597"
"8140","9019595"
"8141","9019595"
"8142","9019601"
"8143","9019584"
"8144","9019590"
"8145","9019585"
"8146","9019596"
"8147","9019593"
"8148","9019599"
"8149","9019578"
"8150","9019583"
"8151","9019570"
"8152","9019569"
"8153","9019571"
"8156","9019550"
"8157","9019556"
"8158","9019553"
"8159","9019557"
"8160","9019550"
"8161","9019555"
"8162","9019551"
"8163","9019554"
"8164","9019548"
"8165","9019547"
"8166","9019549"
"8167","9019545"
"8168","9019543"
"8169","9019542"
"8170","9019544"
"8171","9019546"
"8174","9026347"
"8175","9026346"
"8180","9019608"
"8181","9019609"
"8183","9019607"
"8184","9017925"
"8185","9017926"
"8186","9017920"
"8187","9017921"
"8188","9017922"
"8189","9017916"
"8190","9017917"
"8191","9017927"
"8192","9017918"
"8193","9017919"
"8194","9017923"
"8195","9017928"
"8196","9017924"
"8197","13510"
"8198","11937"
"8199","11966"
"8200","11967"
"8201","11968"
"8202","9020340"
"8203","9019560"
"8204","9019561"
"8205","9019562"
"8214","9020344"
"8219","9017929"
"8220","9017930"
"8221","9017932"
"8222","9017931"
"8223","9017933"
"8229","9004639"
"8230","6744"
"8233","6492"
"8235","5038"
"8236","6132"
"8237","3489"
"8238","3491"
"8239","4446"
"8240","4446"
"8241","3450"
"8242","6743"
"8247","3492"
"8250","3492"
"8251","3492"
"8252","3492"
"8253","3493"
"8263","11792"
"8280","12571"
"8281","9019370"
"8282","9019369"
"8283","9023897"
"8311","7797"
"8312","9001127"
"8313","7801"
"8314","9000962"
"8315","5343"
"8316","6197"
"8317","6197"
"8318","5344"
"8319","6992"
"8320","5345"
"8321","6218"
"8322","6991"
"8323","5344"
"8324","5345"
"8325","5343"
"8326","5344"
"8327","5343"
"8328","5345"
"8329","5344"
"8330","5345"
"8331","5344"
"8332","6989"
"8333","5345"
"8334","6990"
"8335","4413"
"8336","4414"
"8337","4415"
"8338","1906"
"8339","1907"
"8340","1908"
"8341","3125"
"8342","3684"
"8343","3685"
"8344","3486"
"8345","3487"
"8346","1901"
"8347","1902"
"8348","12606"
"8349","1903"
"8350","1904"
"8351","1905"
"8352","6715"
"8353","6716"
"8354","6120"
"8355","6121"
"8356","6123"
"8357","6717"
"8358","6119"
"8359","6122"
"8360","5734"
"8361","6124"
"8363","1749"
"8364","5340"
"8365","1750"
"8366","1747"
"8367","1751"
"8368","1741"
"8369","2373"
"8370","1742"
"8371","2374"
"8372","1743"
"8373","2375"
"8374","1744"
"8375","2376"
"8376","1746"
"8377","2378"
"8378","1747"
"8379","1745"
"8380","2379"
"8381","2377"
"8382","1748"
"8383","2380"
"8384","1752"
"8385","1753"
"8386","1755"
"8387","1756"
"8388","1754"
"8389","1757"
"8390","5341"
"8391","3096"
"8392","13423"
"8393","13424"
"8394","13724"
"8395","13425"
"8396","13727"
"8397","13725"
"8398","13728"
"8399","13726"
"8400","13729"
"8401","13724"
"8402","13725"
"8403","13727"
"8404","13728"
"8405","13726"
"8406","13729"
"8407","13538"
"8408","13539"
"8409","13540"
"8410","13541"
"8411","13220"
"8412","13221"
"8413","13222"
"8414","12838"
"8415","13145"
"8416","12815"
"8417","12839"
"8418","13146"
"8419","13148"
"8420","12816"
"8421","13149"
"8422","12166"
"8423","13147"
"8424","12817"
"8425","13150"
"8426","13151"
"8427","13154"
"8428","12844"
"8429","13152"
"8430","12841"
"8431","12845"
"8432","12614"
"8433","13153"
"8434","12842"
"8435","13155"
"8449","3651"
"8450","3648"
"8451","3649"
"8452","3095"
"8453","12996"
"8454","12997"
"8455","12998"
"8456","12992"
"8457","12994"
"8458","12993"
"8459","12995"
"8460","12999"
"8461","9014570"
"8462","12988"
"8463","12990"
"8464","12989"
"8465","12991"
"8466","10931"
"8467","10932"
"8468","10933"
"8469","10403"
"8470","10408"
"8471","10412"
"8472","10399"
"8473","10409"
"8474","10404"
"8475","10413"
"8476","10400"
"8477","12189"
"8479","10404"
"8482","10412"
"8483","10412"
"8484","10413"
"8485","10414"
"8486","10413"
"8487","10414"
"8488","10415"
"8489","10415"
"8490","4418"
"8491","5827"
"8492","5819"
"8493","5919"
"8494","5819"
"8495","5827"
"8496","5833"
"8497","5928"
"8498","5833"
"8499","12262"
"8500","11558"
"8501","11559"
"8502","12328"
"8503","11560"
"8504","11557"
"8505","9076"
"8506","11556"
"8507","7074"
"8508","7075"
"8509","7076"
"8510","7077"
"8511","7079"
"8512","5331"
"8513","5332"
"8514","5334"
"8515","5771"
"8516","4624"
"8517","5327"
"8518","5328"
"8519","5329"
"8520","5330"
"8524","5335"
"8525","5966"
"8526","5961"
"8527","5962"
"8528","5964"
"8529","5963"
"8530","5670"
"8531","7070"
"8532","7071"
"8533","7072"
"8534","7073"
"8535","4523"
"8536","4333"
"8537","4331"
"8538","4332"
"8539","4329"
"8540","14025"
"8541","14024"
"8542","14026"
"8543","14027"
"8544","14028"
"8545","3022"
"8546","14029"
"8547","11665"
"8548","11665"
"8549","11678"
"8550","11661"
"8551","11662"
"8552","11662"
"8553","11662"
"8554","11662"
"8555","11666"
"8556","11666"
"8557","8935"
"8558","8936"
"8559","8939"
"8560","8937"
"8561","8938"
"8562","8165"
"8563","8168"
"8564","8166"
"8565","8169"
"8566","8167"
"8567","5683"
"8568","5698"
"8569","5691"
"8570","5706"
"8572","12374"
"8574","2362"
"8576","9008248"
"8577","9005806"
"8583","6439"
"8584","6444"
"8585","6441"
"8586","6445"
"8587","3520"
"8588","3522"
"8589","3521"
"8590","3523"
"8591","14020"
"8592","14021"
"8593","14022"
"8594","14022"
"8595","9023431"
"8596","14023"
"8597","14022"
"8598","11957"
"8599","11958"
"8600","11959"
"8601","12446"
"8602","11000"
"8603","12447"
"8604","13156"
"8605","13157"
"8606","7069"
"8607","4979"
"8608","5435"
"8609","5436"
"8610","5438"
"8611","9015594"
"8612","5439"
"8613","5440"
"8614","13496"
"8615","14240"
"8616","13497"
"8617","14241"
"8618","13498"
"8619","13499"
"8620","12344"
"8621","12345"
"8622","13348"
"8623","13349"
"8624","12346"
"8625","9015591"
"8626","9015593"
"8627","10372"
"8628","10373"
"8629","9015592"
"8630","10374"
"8631","10375"
"8632","8618"
"8633","9016"
"8634","9015583"
"8635","8619"
"8636","9017"
"8637","9015582"
"8638","9005332"
"8639","9004937"
"8640","9000221"
"8641","9000204"
"8642","9000191"
"8643","9015577"
"8644","9015581"
"8645","9015578"
"8646","9007552"
"8647","9000196"
"8648","9015584"
"8649","9015586"
"8650","9015580"
"8651","9015585"
"8652","9015579"
"8653","9000141"
"8654","3202"
"8655","3152"
"8656","3203"
"8657","3204"
"8658","3205"
"8659","3206"
"8680","3567"
"8681","3568"
"8682","1544"
"8683","1767"
"8684","1768"
"8685","1546"
"8686","2332"
"8687","12341"
"8688","12342"
"8689","11302"
"8690","11303"
"8691","10151"
"8692","9014746"
"8693","8932"
"8695","8933"
"8697","8934"
"8701","9015594"
"8704","3198"
"8705","3150"
"8706","3199"
"8707","3200"
"8708","3153"
"8709","3201"
"8714","12133"
"8715","12134"
"8716","9948"
"8717","9045"
"8718","9071"
"8719","12420"
"8720","12421"
"8721","12422"
"8722","12423"
"8723","11011"
"8724","10959"
"8725","11012"
"8726","11472"
"8727","11530"
"8728","9047"
"8729","10573"
"8730","10574"
"8731","10575"
"8732","5586"
"8733","7001"
"8734","5587"
"8735","5588"
"8736","4325"
"8737","2612"
"8738","3276"
"8739","4324"
"8740","3544"
"8741","4146"
"8742","2618"
"8743","2620"
"8744","1470"
"8745","1471"
"8746","1471"
"8747","1470"
"8753","1471"
"8754","1470"
"8755","1476"
"8757","13085"
"8759","13086"
"8761","1474"
"8763","1473"
"8764","1476"
"8765","1476"
"8766","1474"
"8767","1475"
"8768","1476"
"8769","1476"
"8770","1477"
"8771","1476"
"8772","1476"
"8773","1476"
"8774","1479"
"8776","1479"
"8777","11622"
"8778","11622"
"8779","11622"
"8781","10000"
"8782","10001"
"8783","10001"
"8790","8656"
